distance,robot_vel,angle,rpm,cost
4.4661,4.3163,88.1178,2483.09,0.193486
4.4661,4.5,88.1178,2410.19,0.194
4.5508,-4.5,45.0,4433.36,0.211498
4.5508,-4.3163,45.0,4352.94,0.209693
4.5508,-4.1327,45.0,4274.8,0.208081
4.5508,-3.949,45.0,4198.3,0.206726
4.5508,-3.7653,45.0,4123.93,0.205323
4.5508,-3.5816,45.0,4051.63,0.204345
4.5508,-3.398,45.1103,3983.96,0.203319
4.5508,-3.2143,45.0,3912.56,0.202535
4.5508,-3.0306,45.3308,3853.2,0.201936
4.5508,-2.8469,45.0,3781.07,0.201247
4.5508,-2.6633,45.5514,3727.97,0.200963
4.5508,-2.4796,45.0,3657.16,0.200453
4.5508,-2.2959,45.7719,3608.44,0.200406
4.5508,-2.1122,45.0,3540.87,0.200149
4.5508,-1.9286,45.8822,3493.43,0.20018
4.5508,-1.7449,46.7644,3446.54,0.200187
4.5508,-1.5612,47.6466,3400.16,0.200169
4.5508,-1.3776,48.5288,3354.25,0.200125
4.5508,-1.1939,49.5213,3310.46,0.200158
4.5508,-1.0102,50.5138,3267.25,0.200163
4.5508,-0.8265,51.5063,3224.61,0.20014
4.5508,-0.6429,52.4987,3182.5,0.200088
4.5508,-0.4592,53.4912,3140.89,0.200006
4.5508,-0.2755,54.594,3101.85,0.199994
4.5508,-0.0918,55.6967,3063.43,0.199951
4.5508,0.0918,56.7995,3025.59,0.199876
4.5508,0.2755,57.9023,2988.29,0.199769
4.5508,0.4592,59.1153,2954.02,0.199728
4.5508,0.6429,60.3283,2920.42,0.199655
4.5508,0.8265,61.5414,2887.48,0.199549
4.5508,1.0102,62.7544,2855.14,0.199411
4.5508,1.1939,65.7318,2873.73,0.199331
4.5508,1.3776,67.0551,2847.89,0.199228
4.5508,1.5612,68.3784,2822.74,0.199097
4.5508,1.7449,68.0476,2744.57,0.198934
4.5508,1.9286,69.3709,2718.72,0.19874
4.5508,2.1122,70.8045,2697.2,0.198618
4.5508,2.2959,72.2381,2676.62,0.19847
4.5508,2.4796,75.2155,2716.16,0.198278
4.5508,2.6633,75.1053,2638.21,0.198107
4.5508,2.8469,76.6491,2624.74,0.198001
4.5508,3.0306,78.0827,2607.95,0.197772
4.5508,3.2143,79.6266,2596.87,0.197639
4.5508,3.398,81.1704,2587.12,0.197499
4.5508,3.5816,82.604,2573.42,0.197233
4.5508,3.7653,84.1479,2566.19,0.197082
4.5508,3.949,85.6917,2560.42,0.196932
4.5508,4.1327,87.2356,2556.18,0.196789
4.5508,4.3163,88.7794,2553.57,0.196655
4.5508,4.5,89.0,2482.12,0.196782
4.6356,-4.5,45.0,4459.2,0.214927
4.6356,-4.3163,45.0,4378.96,0.213084
4.6356,-4.1327,45.0,4300.44,0.211488
4.6356,-3.949,45.0,4223.74,0.209963
4.6356,-3.7653,45.0,4149.43,0.208745
4.6356,-3.5816,45.0,4076.65,0.207795
4.6356,-3.398,45.0,4006.02,0.206594
4.6356,-3.2143,45.0,3937.37,0.206016
4.6356,-3.0306,45.0,3870.15,0.204975
4.6356,-2.8469,45.0,3805.63,0.20477
4.6356,-2.6633,45.2206,3746.11,0.204099
4.6356,-2.4796,45.0,3681.42,0.204029
4.6356,-2.2959,45.3308,3625.95,0.203521
4.6356,-2.1122,46.213,3579.16,0.203575
4.6356,-1.9286,45.4411,3512.44,0.2034
4.6356,-1.7449,46.3233,3465.28,0.203416
4.6356,-1.5612,47.2055,3418.66,0.203409
4.6356,-1.3776,48.0877,3372.55,0.203376
4.6356,-1.1939,49.0802,3328.45,0.20342
4.6356,-1.0102,50.0727,3284.98,0.203437
4.6356,-0.8265,50.9549,3240.39,0.203326
4.6356,-0.6429,52.0576,3199.8,0.203387
4.6356,-0.4592,53.0501,3158.01,0.20332
4.6356,-0.2755,54.0426,3116.72,0.203224
4.6356,-0.0918,55.1454,3077.97,0.203195
4.6356,0.0918,56.2481,3039.84,0.203136
4.6356,0.2755,59.1153,3041.39,0.203119
4.6356,0.4592,58.5639,2967.66,0.20302
4.6356,0.6429,61.4311,2973.59,0.202906
4.6356,0.8265,62.6441,2942.06,0.202804
4.6356,1.0102,62.203,2867.93,0.202752
4.6356,1.1939,65.1805,2884.17,0.202611
4.6356,1.3776,64.7393,2807.5,0.20251
4.6356,1.5612,66.0627,2779.83,0.202391
4.6356,1.7449,67.386,2752.9,0.202241
4.6356,1.9286,70.4737,2783.76,0.202088
4.6356,2.1122,71.797,2760.32,0.20189
4.6356,2.2959,73.2306,2742.01,0.20178
4.6356,2.4796,74.6642,2724.64,0.20165
4.6356,2.6633,74.4436,2644.32,0.201475
4.6356,2.8469,77.5313,2692.75,0.201339
4.6356,3.0306,77.4211,2613.05,0.201156
4.6356,3.2143,80.3985,2664.63,0.200969
4.6356,3.398,80.3985,2586.17,0.200778
4.6356,3.5816,81.9424,2576.93,0.20063
4.6356,3.7653,83.4862,2569.09,0.20048
4.6356,3.949,85.0301,2562.69,0.200329
4.6356,4.1327,86.5739,2557.79,0.200183
4.6356,4.3163,88.1178,2554.48,0.200043
4.6356,4.5,88.2281,2479.89,0.200177
4.7203,-4.5,45.0,4485.3,0.218314
4.7203,-4.3163,45.0,4404.7,0.216481
4.7203,-4.1327,45.1103,4330.5,0.215071
4.7203,-3.949,45.0,4249.35,0.21337
4.7203,-3.7653,45.0,4174.61,0.212173
4.7203,-3.5816,45.0,4101.61,0.210877
4.7203,-3.398,45.0,4031.03,0.210046
4.7203,-3.2143,45.2206,3967.6,0.209255
4.7203,-3.0306,45.0,3894.96,0.208459
4.7203,-2.8469,45.4411,3838.94,0.208039
4.7203,-2.6633,45.0,3766.38,0.207371
4.7203,-2.4796,45.6617,3715.8,0.207225
4.7203,-2.2959,45.0,3645.28,0.206762
4.7203,-2.1122,45.7719,3596.66,0.206712
4.7203,-1.9286,45.1103,3532.76,0.206735
4.7203,-1.7449,45.9925,3485.4,0.206759
4.7203,-1.5612,46.7644,3437.36,0.206657
4.7203,-1.3776,49.3008,3413.16,0.206709
4.7203,-1.1939,48.6391,3346.61,0.206689
4.7203,-1.0102,49.5213,3301.34,0.206618
4.7203,-0.8265,50.5138,3258.12,0.206619
4.7203,-0.6429,51.5063,3215.49,0.206594
4.7203,-0.4592,52.4987,3173.42,0.206541
4.7203,-0.2755,55.2556,3164.04,0.206517
4.7203,-0.0918,56.3584,3126.64,0.206485
4.7203,0.0918,57.4612,3089.78,0.206422
4.7203,0.2755,58.5639,3053.42,0.206327
4.7203,0.4592,59.7769,3020.46,0.206303
4.7203,0.6429,60.99,2988.15,0.206248
4.7203,0.8265,62.203,2956.46,0.206161
4.7203,1.0102,63.416,2925.35,0.206044
4.7203,1.1939,64.6291,2894.79,0.205896
4.7203,1.3776,65.9524,2868.3,0.205821
4.7203,1.5612,67.1654,2838.86,0.205613
4.7203,1.7449,68.4887,2813.69,0.205481
4.7203,1.9286,69.9223,2793.22,0.205428
4.7203,2.1122,71.2456,2769.55,0.205243
4.7203,2.2959,72.6792,2750.88,0.205144
4.7203,2.4796,74.0025,2728.63,0.204911
4.7203,2.6633,75.4361,2711.69,0.204771
4.7203,2.8469,76.8697,2695.7,0.204613
4.7203,3.0306,78.3033,2680.66,0.20444
4.7203,3.2143,79.8471,2671.99,0.20438
4.7203,3.398,79.7368,2590.56,0.20418
4.7203,3.5816,82.7143,2647.2,0.203982
4.7203,3.7653,82.8246,2572.27,0.203886
4.7203,3.949,84.3684,2565.25,0.203735
4.7203,4.1327,85.9123,2559.7,0.203586
4.7203,4.3163,87.4561,2555.71,0.203443
4.7203,4.5,89.0,2553.35,0.203309
4.8051,-4.5,45.0,4511.14,0.221706
4.8051,-4.3163,45.0,4430.18,0.219884
4.8051,-4.1327,45.0,4351.42,0.218214
4.8051,-3.949,45.0,4274.68,0.216781
4.8051,-3.7653,45.1103,4203.46,0.215585
4.8051,-3.5816,45.0,4126.78,0.214306
4.8051,-3.398,45.0,4055.71,0.213503
4.8051,-3.2143,45.0,3986.4,0.212389
4.8051,-3.0306,45.0,3919.42,0.211949
4.8051,-2.8469,45.1103,3855.98,0.211113
4.8051,-2.6633,45.0,3790.56,0.210903
4.8051,-2.4796,45.3308,3733.96,0.210392
4.8051,-2.2959,45.0,3669.13,0.210347
4.8051,-2.1122,45.4411,3615.92,0.209971
4.8051,-1.9286,46.3233,3569.17,0.210017
4.8051,-1.7449,47.0952,3521.23,0.209931
4.8051,-1.5612,47.9774,3475.38,0.209929
4.8051,-1.3776,48.8596,3429.98,0.209901
4.8051,-1.1939,49.8521,3386.93,0.209953
4.8051,-1.0102,50.7343,3342.43,0.209872
4.8051,-0.8265,51.7268,3300.4,0.209869
4.8051,-0.6429,52.7193,3258.88,0.209837
4.8051,-0.4592,52.0576,3190.82,0.209864
4.8051,-0.2755,54.8145,3179.61,0.209788
4.8051,-0.0918,55.9173,3141.99,0.209769
4.8051,0.0918,57.0201,3104.94,0.20972
4.8051,0.2755,58.1228,3068.42,0.209641
4.8051,0.4592,59.2256,3032.4,0.20953
4.8051,0.6429,60.4386,2999.76,0.20949
4.8051,0.8265,61.6516,2967.77,0.209418
4.8051,1.0102,62.8647,2936.39,0.209316
4.8051,1.1939,64.0777,2905.59,0.209183
4.8051,1.3776,65.401,2878.75,0.209122
4.8051,1.5612,66.614,2849.12,0.20893
4.8051,1.7449,67.9373,2823.66,0.208811
4.8051,1.9286,69.2607,2798.92,0.208665
4.8051,2.1122,70.6942,2778.87,0.208598
4.8051,2.2959,72.0175,2755.63,0.208402
4.8051,2.4796,73.4511,2737.39,0.20829
4.8051,2.6633,74.8847,2720.12,0.208159
4.8051,2.8469,76.3183,2703.82,0.208011
4.8051,3.0306,77.7519,2688.49,0.207847
4.8051,3.2143,79.1855,2674.12,0.207669
4.8051,3.398,80.619,2660.72,0.207479
4.8051,3.5816,82.1629,2654.03,0.207409
4.8051,3.7653,83.5965,2642.87,0.207205
4.8051,3.949,85.1404,2639.06,0.207138
4.8051,4.1327,86.5739,2630.29,0.206931
4.8051,4.3163,86.7945,2557.24,0.206852
4.8051,4.5,88.3383,2554.18,0.206713
4.8898,-4.5,45.0,4536.73,0.225105
4.8898,-4.3163,45.0,4455.66,0.22328
4.8898,-4.1327,45.0,4376.87,0.221616
4.8898,-3.949,45.0,4299.71,0.220199
4.8898,-3.7653,45.0,4224.65,0.218787
4.8898,-3.5816,45.0,4151.65,0.21774
4.8898,-3.398,45.1103,4083.44,0.216717
4.8898,-3.2143,45.0,4011.08,0.215847
4.8898,-3.0306,45.3308,3951.5,0.215263
4.8898,-2.8469,45.0,3877.94,0.214468
4.8898,-2.6633,45.5514,3824.91,0.214206
4.8898,-2.4796,45.0,3752.18,0.213568
4.8898,-2.2959,45.7719,3703.79,0.213544
4.8898,-2.1122,45.0,3633.81,0.21313
4.8898,-1.9286,45.8822,3586.77,0.213185
4.8898,-1.7449,46.7644,3540.26,0.213216
4.8898,-1.5612,47.6466,3494.26,0.213223
4.8898,-1.3776,48.5288,3448.73,0.213205
4.8898,-1.1939,49.411,3403.65,0.213163
4.8898,-1.0102,50.4035,3360.91,0.213198
4.8898,-0.8265,51.2857,3316.72,0.213104
4.8898,-0.6429,52.2782,3274.98,0.213084
4.8898,-0.4592,53.2707,3233.75,0.213037
4.8898,-0.2755,54.3734,3195.26,0.213061
4.8898,-0.0918,55.3659,3155.03,0.212957
4.8898,0.0918,56.4687,3117.67,0.212922
4.8898,0.2755,57.5714,3080.87,0.212857
4.8898,0.4592,58.7845,3047.29,0.212861
4.8898,0.6429,59.8872,3011.61,0.212736
4.8898,0.8265,61.1003,2979.3,0.212679
4.8898,1.0102,62.3133,2947.63,0.212591
4.8898,1.1939,63.5263,2916.57,0.212474
4.8898,1.3776,64.7393,2886.08,0.212327
4.8898,1.5612,66.0627,2859.54,0.212249
4.8898,1.7449,67.386,2833.77,0.212144
4.8898,1.9286,68.7093,2808.74,0.212012
4.8898,2.1122,70.0326,2784.43,0.211853
4.8898,2.2959,71.4662,2764.83,0.211772
4.8898,2.4796,72.7895,2742.02,0.211566
4.8898,2.6633,74.2231,2724.22,0.211442
4.8898,2.8469,75.6566,2707.39,0.2113
4.8898,3.0306,77.0902,2691.54,0.211142
4.8898,3.2143,78.5238,2676.67,0.21097
4.8898,3.398,79.9574,2662.77,0.210784
4.8898,3.5816,81.5013,2655.32,0.210711
4.8898,3.7653,82.9348,2643.65,0.21051
4.8898,3.949,84.4787,2639.04,0.210436
4.8898,4.1327,84.4787,2559.21,0.210305
4.8898,4.3163,86.0226,2553.62,0.21015
4.8898,4.5,87.5664,2549.58,0.210001
4.9746,-4.5,45.0,4562.12,0.228569
4.9746,-4.3163,45.0,4481.22,0.226676
4.9746,-4.1327,45.0,4402.04,0.225023
4.9746,-3.949,45.0,4324.66,0.223483
4.9746,-3.7653,45.0,4249.67,0.222204
4.9746,-3.5816,45.0,4176.2,0.221179
4.9746,-3.398,45.0,4104.82,0.219976
4.9746,-3.2143,45.0,4035.43,0.219311
4.9746,-3.0306,45.0,3967.4,0.218275
4.9746,-2.8469,45.0,3902.04,0.217966
4.9746,-2.6633,45.2206,3842.01,0.217311
4.9746,-2.4796,45.0,3776.0,0.217108
4.9746,-2.2959,45.3308,3720.11,0.216624
4.9746,-2.1122,46.213,3673.81,0.216702
4.9746,-1.9286,45.5514,3606.01,0.216468
4.9746,-1.7449,46.3233,3557.83,0.216403
4.9746,-1.5612,47.2055,3511.58,0.216419
4.9746,-1.3776,48.0877,3465.82,0.216412
4.9746,-1.1939,48.9699,3420.54,0.216381
4.9746,-1.0102,49.9624,3377.51,0.216426
4.9746,-0.8265,50.8446,3333.18,0.216345
4.9746,-0.6429,51.8371,3291.21,0.216337
4.9746,-0.4592,52.8296,3249.78,0.216303
4.9746,-0.2755,53.9323,3211.01,0.216339
4.9746,-0.0918,54.9248,3170.63,0.216248
4.9746,0.0918,56.0276,3133.04,0.216227
4.9746,0.2755,57.1303,3096.05,0.216176
4.9746,0.4592,58.2331,3059.61,0.216096
4.9746,0.6429,59.3358,3023.7,0.215987
4.9746,0.8265,60.5489,2991.05,0.215943
4.9746,1.0102,61.7619,2959.08,0.21587
4.9746,1.1939,62.9749,2927.74,0.215768
4.9746,1.3776,64.188,2897.01,0.215636
4.9746,1.5612,65.5113,2870.12,0.215571
4.9746,1.7449,66.8346,2844.02,0.215479
4.9746,1.9286,68.1579,2818.7,0.21536
4.9746,2.1122,69.4812,2794.11,0.215214
4.9746,2.2959,70.8045,2770.24,0.215044
4.9746,2.4796,72.2381,2751.09,0.21495
4.9746,2.6633,73.5614,2728.73,0.214734
4.9746,2.8469,74.995,2711.38,0.214599
4.9746,3.0306,76.4286,2695.01,0.214447
4.9746,3.2143,77.8622,2679.63,0.21428
4.9746,3.398,79.406,2670.24,0.214214
4.9746,3.5816,80.8396,2657.04,0.214025
4.9746,3.7653,82.3835,2650.38,0.21395
4.9746,3.949,83.817,2639.47,0.213748
4.9746,4.1327,85.3609,2635.71,0.213676
4.9746,4.3163,86.7945,2627.23,0.213472
4.9746,4.5,88.3383,2626.65,0.213417
5.0593,-4.5,45.0,4587.78,0.231964
5.0593,-4.3163,45.0,4506.53,0.230077
5.0593,-4.1327,45.0,4426.96,0.228544
5.0593,-3.949,45.0,4349.82,0.226889
5.0593,-3.7653,45.0,4274.41,0.225626
5.0593,-3.5816,45.0,4200.68,0.224322
5.0593,-3.398,45.0,4129.38,0.223415
5.0593,-3.2143,45.2206,4065.56,0.222632
5.0593,-3.0306,45.0,3991.75,0.22174
5.0593,-2.8469,45.4411,3935.66,0.221338
5.0593,-2.6633,45.0,3861.46,0.220555
5.0593,-2.4796,45.6617,3811.08,0.220431
5.0593,-2.2959,45.0,3738.46,0.219829
5.0593,-2.1122,45.7719,3690.12,0.219802
5.0593,-1.9286,45.1103,3624.0,0.219655
5.0593,-1.7449,45.9925,3577.0,0.219702
5.0593,-1.5612,46.7644,3529.12,0.219625
5.0593,-1.3776,47.6466,3483.12,0.219627
5.0593,-1.1939,48.5288,3437.63,0.219607
5.0593,-1.0102,49.5213,3394.3,0.219661
5.0593,-0.8265,50.4035,3349.8,0.219592
5.0593,-0.6429,51.396,3307.59,0.219595
5.0593,-0.4592,52.3885,3265.93,0.219573
5.0593,-0.2755,53.381,3224.81,0.219524
5.0593,-0.0918,54.4837,3186.32,0.219543
5.0593,0.0918,55.4762,3146.24,0.219439
5.0593,0.2755,56.5789,3108.93,0.219402
5.0593,0.4592,57.6817,3072.21,0.219336
5.0593,0.6429,58.8947,3038.59,0.219336
5.0593,0.8265,59.9975,3003.04,0.219212
5.0593,1.0102,61.2105,2970.75,0.219153
5.0593,1.1939,62.4236,2939.12,0.219064
5.0593,1.3776,63.6366,2908.12,0.218947
5.0593,1.5612,64.9599,2880.86,0.218895
5.0593,1.7449,66.1729,2851.15,0.218722
5.0593,1.9286,67.4962,2825.37,0.218615
5.0593,2.1122,68.8195,2800.36,0.218482
5.0593,2.2959,70.2531,2779.78,0.21842
5.0593,2.4796,71.5764,2756.36,0.218238
5.0593,2.6633,73.01,2737.66,0.218132
5.0593,2.8469,74.4436,2719.97,0.218007
5.0593,3.0306,75.8772,2703.28,0.217865
5.0593,3.2143,77.3108,2687.58,0.217706
5.0593,3.398,78.7444,2672.88,0.217534
5.0593,3.5816,80.1779,2659.18,0.217349
5.0593,3.7653,81.7218,2651.77,0.217272
5.0593,3.949,83.1554,2640.34,0.217072
5.0593,4.1327,84.6992,2635.79,0.216994
5.0593,4.3163,86.1328,2626.76,0.21679
5.0593,4.5,87.6767,2625.3,0.216725
5.1441,-4.5,45.0,4613.21,0.235364
5.1441,-4.3163,45.0,4531.59,0.233483
5.1441,-4.1327,45.0,4452.12,0.231793
5.1441,-3.949,45.0,4374.71,0.230299
5.1441,-3.7653,45.0,4298.86,0.229052
5.1441,-3.5816,45.0,4225.4,0.227743
5.1441,-3.398,45.0,4153.63,0.22686
5.1441,-3.2143,45.0,4083.53,0.225744
5.1441,-3.0306,45.0,4015.77,0.225211
5.1441,-2.8469,45.1103,3951.67,0.224384
5.1441,-2.6633,45.0,3885.22,0.224059
5.1441,-2.4796,45.3308,3828.25,0.223566
5.1441,-2.2959,45.0,3761.91,0.223377
5.1441,-2.1122,45.4411,3708.43,0.223025
5.1441,-1.9286,46.3233,3662.13,0.223094
5.1441,-1.7449,45.5514,3594.95,0.222907
5.1441,-1.5612,46.4336,3548.22,0.222939
5.1441,-1.3776,47.3158,3502.05,0.222951
5.1441,-1.1939,48.198,3456.41,0.222938
5.1441,-1.0102,49.0802,3411.26,0.222903
5.1441,-0.8265,49.9624,3366.59,0.222845
5.1441,-0.6429,50.9549,3324.11,0.222859
5.1441,-0.4592,51.9474,3282.22,0.222848
5.1441,-0.2755,52.9398,3240.88,0.222811
5.1441,-0.0918,53.9323,3200.07,0.222747
5.1441,0.0918,55.0351,3161.88,0.222751
5.1441,0.2755,56.1378,3124.33,0.222726
5.1441,0.4592,57.2406,3087.41,0.222674
5.1441,0.6429,58.3434,3051.07,0.222595
5.1441,0.8265,59.5564,3017.81,0.222576
5.1441,1.0102,60.6591,2982.64,0.222438
5.1441,1.1939,61.8722,2950.7,0.222364
5.1441,1.3776,63.0852,2919.42,0.222261
5.1441,1.5612,66.0627,2939.75,0.222221
5.1441,1.7449,65.6216,2861.84,0.222062
5.1441,1.9286,66.9449,2835.73,0.221968
5.1441,2.1122,68.2682,2810.41,0.221848
5.1441,2.2959,69.5915,2785.86,0.221702
5.1441,2.4796,72.5689,2820.48,0.221572
5.1441,2.6633,72.3484,2742.8,0.221435
5.1441,2.8469,75.3258,2784.12,0.221313
5.1441,3.0306,75.2155,2707.35,0.221182
5.1441,3.2143,76.6491,2691.13,0.22103
5.1441,3.398,78.0827,2675.92,0.220863
5.1441,3.5816,79.5163,2661.72,0.220683
5.1441,3.7653,81.0602,2653.58,0.220604
5.1441,3.949,82.4937,2641.63,0.220407
5.1441,4.1327,84.0376,2636.31,0.220325
5.1441,4.3163,85.5815,2632.62,0.220249
5.1441,4.5,87.015,2624.45,0.220047
5.2288,-4.5,45.0,4638.42,0.23877
5.2288,-4.3163,45.0,4556.62,0.236917
5.2288,-4.1327,45.0,4477.15,0.235196
5.2288,-3.949,45.0,4399.34,0.233714
5.2288,-3.7653,45.0,4323.54,0.232287
5.2288,-3.5816,45.0,4249.85,0.231169
5.2288,-3.398,45.1103,4181.08,0.230144
5.2288,-3.2143,45.0,4107.77,0.229189
5.2288,-3.0306,45.3308,4047.97,0.228616
5.2288,-2.8469,45.0,3973.02,0.227717
5.2288,-2.6633,45.5514,3920.07,0.227473
5.2288,-2.4796,45.0,3845.51,0.226711
5.2288,-2.2959,45.7719,3797.48,0.22671
5.2288,-2.1122,45.1103,3726.79,0.226255
5.2288,-1.9286,45.8822,3678.59,0.226225
5.2288,-1.7449,45.2206,3614.28,0.226222
5.2288,-1.5612,45.9925,3566.12,0.226162
5.2288,-1.3776,46.8747,3519.67,0.22618
5.2288,-1.1939,47.7569,3473.78,0.226177
5.2288,-1.0102,48.6391,3428.41,0.226152
5.2288,-0.8265,49.5213,3383.54,0.226104
5.2288,-0.6429,50.5138,3340.78,0.226128
5.2288,-0.4592,51.5063,3298.64,0.226127
5.2288,-0.2755,52.4987,3257.08,0.226101
5.2288,-0.0918,53.4912,3216.07,0.22605
5.2288,0.0918,54.594,3177.6,0.226065
5.2288,0.2755,55.5865,3137.68,0.225961
5.2288,0.4592,56.6892,3100.44,0.225922
5.2288,0.6429,57.792,3063.8,0.225855
5.2288,0.8265,60.6591,3068.91,0.225807
5.2288,1.0102,60.1078,2994.75,0.225727
5.2288,1.1939,61.3208,2962.49,0.225666
5.2288,1.3776,62.5338,2930.91,0.225577
5.2288,1.5612,65.5113,2948.81,0.22548
5.2288,1.7449,65.0702,2872.69,0.225405
5.2288,1.9286,68.0476,2896.04,0.225254
5.2288,2.1122,69.3709,2872.62,0.225155
5.2288,2.2959,70.6942,2849.96,0.225033
5.2288,2.4796,72.0175,2828.02,0.224888
5.2288,2.6633,73.4511,2811.35,0.224832
5.2288,2.8469,73.1203,2729.56,0.224634
5.2288,3.0306,74.5539,2711.81,0.224506
5.2288,3.2143,75.9875,2695.08,0.224361
5.2288,3.398,77.4211,2679.35,0.2242
5.2288,3.5816,80.3985,2732.84,0.224096
5.2288,3.7653,80.3985,2655.79,0.223946
5.2288,3.949,81.8321,2643.33,0.223753
5.2288,4.1327,83.3759,2637.26,0.223667
5.2288,4.3163,84.9198,2632.79,0.223585
5.2288,4.5,86.3534,2624.05,0.223383
5.3136,-4.5,45.1103,4669.37,0.242595
5.3136,-4.3163,45.0,4581.79,0.240319
5.3136,-4.1327,45.0,4501.95,0.238605
5.3136,-3.949,45.0,4423.83,0.237045
5.3136,-3.7653,45.0,4348.15,0.235701
5.3136,-3.5816,45.0,4274.01,0.2346
5.3136,-3.398,45.0,4201.84,0.233389
5.3136,-3.2143,45.0,4131.72,0.232639
5.3136,-3.0306,45.1103,4065.93,0.231756
5.3136,-2.8469,45.0,3996.73,0.231193
5.3136,-2.6633,45.2206,3936.19,0.230551
5.3136,-2.4796,45.0,3868.94,0.230223
5.3136,-2.2959,45.4411,3814.7,0.229872
5.3136,-2.1122,45.0,3748.28,0.229705
5.3136,-1.9286,45.5514,3696.91,0.229471
5.3136,-1.7449,46.3233,3648.97,0.229428
5.3136,-1.5612,47.2055,3603.13,0.229468
5.3136,-1.3776,46.4336,3537.53,0.22942
5.3136,-1.1939,47.3158,3491.37,0.229425
5.3136,-1.0102,48.198,3445.76,0.229408
5.3136,-0.8265,49.1905,3402.13,0.229463
5.3136,-0.6429,50.0727,3357.62,0.229403
5.3136,-0.4592,52.7193,3342.02,0.229412
5.3136,-0.2755,53.7118,3301.58,0.229381
5.3136,-0.0918,54.7043,3261.61,0.229324
5.3136,0.0918,54.0426,3191.5,0.229292
5.3136,0.2755,55.1454,3153.34,0.229291
5.3136,0.4592,57.9023,3149.69,0.229186
5.3136,0.6429,57.3509,3079.01,0.229209
5.3136,0.8265,60.218,3082.43,0.229117
5.3136,1.0102,61.3208,3048.14,0.228992
5.3136,1.1939,62.5338,3017.5,0.228936
5.3136,1.3776,63.7469,2987.49,0.228853
5.3136,1.5612,64.9599,2958.09,0.228743
5.3136,1.7449,66.2832,2932.86,0.228705
5.3136,1.9286,67.4962,2904.71,0.228542
5.3136,2.1122,68.8195,2880.95,0.228454
5.3136,2.2959,70.1429,2857.96,0.228342
5.3136,2.4796,71.4662,2835.73,0.228208
5.3136,2.6633,72.7895,2814.22,0.228052
5.3136,2.8469,74.2231,2797.99,0.227984
5.3136,3.0306,75.5464,2778.06,0.22779
5.3136,3.2143,76.9799,2763.76,0.22769
5.3136,3.398,78.4135,2750.55,0.22758
5.3136,3.5816,79.8471,2738.43,0.22746
5.3136,3.7653,79.7368,2658.39,0.227297
5.3136,3.949,82.7143,2717.55,0.2272
5.3136,4.1327,82.7143,2638.62,0.227019
5.3136,4.3163,84.2581,2633.39,0.226933
5.3136,4.5,85.6917,2624.11,0.226731
5.3983,-4.5,45.0,4688.67,0.24567
5.3983,-4.3163,45.0,4606.73,0.243725
5.3983,-4.1327,45.0,4526.5,0.242018
5.3983,-3.949,45.0,4448.59,0.24045
5.3983,-3.7653,45.0,4372.51,0.239119
5.3983,-3.5816,45.0,4298.0,0.237801
5.3983,-3.398,45.0,4226.0,0.236819
5.3983,-3.2143,45.2206,4161.79,0.236039
5.3983,-3.0306,45.0,4086.82,0.235053
5.3983,-2.8469,45.4411,4030.67,0.234664
5.3983,-2.6633,45.0,3954.87,0.233768
5.3983,-2.4796,45.6617,3904.73,0.233665
5.3983,-2.2959,45.1103,3832.02,0.233044
5.3983,-2.1122,45.8822,3784.08,0.233038
5.3983,-1.9286,45.2206,3715.28,0.232724
5.3983,-1.7449,45.9925,3667.23,0.23269
5.3983,-1.5612,45.2206,3603.66,0.232732
5.3983,-1.3776,47.6466,3573.96,0.232661
5.3983,-1.1939,48.5288,3528.85,0.232664
5.3983,-1.0102,49.411,3484.2,0.232644
5.3983,-0.8265,50.4035,3441.97,0.232699
5.3983,-0.6429,51.2857,3398.25,0.232632
5.3983,-0.4592,52.2782,3357.07,0.232639
5.3983,-0.2755,53.2707,3316.42,0.23262
5.3983,-0.0918,54.2632,3276.26,0.232575
5.3983,0.0918,55.3659,3239.0,0.2326
5.3983,0.2755,56.3584,3199.84,0.232502
5.3983,0.4592,57.4612,3163.71,0.232473
5.3983,0.6429,58.5639,3128.15,0.232417
5.3983,0.8265,59.6667,3093.13,0.232333
5.3983,1.0102,60.8797,3061.57,0.232317
5.3983,1.1939,62.0927,3030.7,0.232274
5.3983,1.3776,63.1955,2997.3,0.232108
5.3983,1.5612,64.5188,2970.94,0.232106
5.3983,1.7449,65.7318,2941.98,0.231983
5.3983,1.9286,66.9449,2913.58,0.231833
5.3983,2.1122,68.2682,2889.47,0.231756
5.3983,2.2959,69.5915,2866.15,0.231654
5.3983,2.4796,70.9148,2843.6,0.231531
5.3983,2.6633,72.2381,2821.8,0.231385
5.3983,2.8469,73.6717,2805.14,0.231324
5.3983,3.0306,74.995,2784.95,0.23114
5.3983,3.2143,76.4286,2770.26,0.231047
5.3983,3.398,77.8622,2756.64,0.230942
5.3983,3.5816,79.1855,2738.89,0.23071
5.3983,3.7653,79.0752,2661.38,0.230655
5.3983,3.949,80.619,2652.6,0.230572
5.3983,4.1327,82.0526,2640.38,0.23038
5.3983,4.3163,83.5965,2634.4,0.230291
5.3983,4.5,85.0301,2624.58,0.23009
5.4831,-4.5,45.0,4713.75,0.249078
5.4831,-4.3163,45.0,4631.45,0.247136
5.4831,-4.1327,45.0,4551.21,0.245418
5.4831,-3.949,45.0,4473.12,0.24386
